text,target,char_len,word_count
Ate jate hukumranon ne adliya ko apne maqasid ke leye istemal karna chaha,Negative,61,13
 Arzi aur juzwaqti mafadat ke leye mun zor intezamiya hamesha adalti waqar se khelti rahi,Negative,74,16
 Jis tarha burro curacy mein apne hawari paida keye gaye isi tarha adliya mein ye sab se bari badqismati rahi hai,Negative,92,22
 Phele adwar mein isi tarha hota tha ke agar 6 Judge leye gaye hain to in mein se aki adh Judge aesa ajata tha jis ki hamdardiyan ya wabastagiyan hoti thein,Negative,125,32
 Mazi ke tajurbat bataye hain ke ye Judge bhi jab masnad e adalat par beth jata tha to amomi muhall ki waja se is ki zaheni kefiyat phele jesi nahi rehti thi aur neek naami ki khatir adala o insaf se nahi khelta tha,Negative,171,45
"Munasib tadat mein deyanatdar, bakirdar aur khuaf e khuda rakhne wale Judges ki kami hamesh hi aik masla rahi hai lekin aj kal jo kuch ho raha hai I sne pore nizam e adal ki choleinholadi hain aur awam ka etemad adalaton se uthta jar aha hai",Negative,195,47
" Agar kisi Judge ki taqaruri par woqla ki anjumanon, qumi akhbaraat ke sahafiyon aur bakhbar logon ko kisi tarha ka tajub  uar heart na ho to wo shkhs theek hai lekin agar kisi shakhs ke taqarur par bar association ke dafatir mein qehqaye gunjane lagein, sahafi aur bakhabar log heart se aik dosre ka mun dekhne lagen hata ke aam log bhi cha magoyan karne lagein to aesa Judge yaqenan  mayar par pora nahi utarta aur wo munsif bane ka ehel nahi",Negative,360,85
 Is tarha ki taqarariyon aur intezamiya ke mafad parastana iqdat ne adliya ke idare ko shaded nuqsan phochya hai aur aaj halat ye ho chuki hai ke adalaton ke eyanon mein aesi awazein aur sazishein nazar aney lagi hain jo aam kisim ke sarkari daftaron ka khasa hoti hain,Negative,220,50
" Jin arkan ne apna haq e raidahi istamal nahi kiya in mein Mulana Azam Tariq, Owees Laghari, Raja Khalid aur AmanAbbasi shamil han",Negative,107,24
Blochistan Subai assembly ke 43 member’s mein se 38 ne apna haq e raidahi istamal kiya,Negative,71,16
 Muhammad Rafiq Tarar ne Nawaz Sharif ki jila watni tak bara aham kardar ada kiya,Negative,66,16
 Is ke bad 20 June 2001 ko General Parvez Musharraf ne unhen bhi Sadar e Pakistan ke uhde se farigh kar diya aur khud Sadar e Mumlikat ke uhde par faiz ho gaye,Negative,126,34
Bangladesh ke founder Sheikh Mujeeb ur Rehman ki sahabzadi apni inteqami khou par qaboo pane mien musalsal nakaam dikhai de rahi hain,Negative,112,22
" Miss Haseena Wajid ne na sirf tamam opposition jamaton ko dara dhamka kar unhe qaid o band mien rakh kar, unhe election ke amal se bahar rakh kar past ke parliamentary intekhabat mien kamiyabi hasil kar li hai",Negative,172,39
 Wo Islam pasandon bil khusoos jamaat Islami ko dewaar se lagane ki policy par bhi amal peyra hain,Negative,80,19
 Mubsireen yeh sawal utha rahe hain ke aaya Haseena Wajid siyasi madbar politician hone ke bawajood siyasi mukhalfeen se is qadar khaiyf kyun hain ??? lekin inhe is ka jawab nahi mil raha hai,Negative,157,35
December 2013 mien jamat e Islami ke markazi rehnuma Abdul Qadir ko phansi diye jane ke bad yeh umeed ki ja rahi thi ke Haseena Wajid aur in ke sathiyon ka gussa qadre thanda ho chukka ho ga,Negative,153,38
 Lekin ab lag raha hai ke jamat e islami ke 75 sala Ameer Maulana Mutee ur Rehman Nizami samait aik darjan se zaiyd aeham siyasi karkuno ko phansi ki saza suna kar Bangladesh ko danista taur par tabahi ki janib dhakela ja raha hai,Negative,186,45
" Abdul Qadir ki phansi par Bangladesh ke siyasi aur samaji halqon hatta ke zaraey iblaagh ne bhi maslehatan khamoshi ikhteyar kar rakhi thi, lekin taza sazaon ke faisle ke bad zaraey iblaagh ne bhi zaban khol di hai",Negative,177,39
Bengali zaraey iblaagh ne ab ki baar Haseena Wajid ki policy par karhi tanqeed karte hue jamaat ke sarbarah Maulana Mutee urRehman Nizami aur in ke deegar sathiyon ko saza e maut sunae jane ki khule alfaaz mien muzammat ki hai,Negative,186,41
" Siyasi, samaji aur iblaaghi halqon ki janib se miss Haseena Wajid ko yeh mashwara diya ja raha hai ke wo apna zehni muaaiyna karaey, kyun ke jis qisam ki siyasi inteqami policy inho ne apna rakhi hai wo kisi bhi soorat mien mulk o qaum ke mafaad mien nahi hai",Negative,210,51
"Opposition ke musalsal aehtejaaj, siyasi inarki aur Haseena Wajid ki inteqami siyasat ke natijey mien maeshiyat badtareen tabahi se do chaar hui hai",Negative,126,23
 Haseena Wajid ke iqdamaat ke baiys gher jamhori quwwaton ko siyasat mien madakhlat ka mauqa mil sakta hai,Negative,88,19
 Bengali siyasat se ba khabar halqon ka khayal hai ke Haseena Wajid danista taur par mulk ko fauj ke hawale karne ki sazish kar rahi hain,Negative,111,27
 Agar inhe halaat ki nazakat ka mamooli sa bhi idraak ho to yeh andaza lar lena chahiye ke agar ab ki baar fauj ne iqtedar sambhala to Haseena Wajid apni zindagi ke baqiya ayyam mien siyasat ke qabil bhi nahi rahengi,Negative,175,42
 Unhen kamiyab karane ke leye Panjab aur Sindh ke wozra e aala ne do mehfooz tareen nashistein khali karaein thein aur unhen kamiyab karane ki zimedari qabol kit hi,Negative,135,30
" Janab Shaukat Azizne bhi hasbe riwayat bhohat wade waed keye, intakhabi nare lagaye, wahan ke awam ko kuch khawab dekhaye lekin natija wohi dhak ke teen pat",Negative,130,28
 Wazir e Azam muntakheb hone ke bad Shaukat AzizSahab ne aik bar bhi us elaqe ka dorah nahi kiya,Negative,77,20
Wazir e Azam Shaukat Azizpar us waqat qatilana hamla hoa jab wo abhi Wazir e Azam nahi bane the yani wo aik intekhabi jalse se  khitab kar ke wapis lot rahe the aur apni gari ke qareb phochne se chand lamhe phele aik zoordar damaka hoa aur wo bal bal bach gaye,Negative,208,53
 Ye aik khudkush hamla tha jis mein hamla awar apne maqsad mein kamiyab nahi ho saka,Negative,68,17
 Mumkin hai esa hi hoa ho kyun ke Wazir e Azam Shaukat Azizaksar o beshtar khzane ki tijoriyon ke bhare hoye hone ka dawa karte the lekin ese bhare hoye khazane ka kia faiedeha jo is mulik ke awam ke muan se roti ka akhari newala bhi cheen lene ke darpe ho,Negative,204,53
 Ho sakta ha ke Wazir e Azam Shaukat Azizki apni mali position phele se bhetar hogai ho lekin un ke dor e hukumat mein awam ki halat din badin abtar hoti chali ja rahi hai aur log khudkushiyan karne par majboor hen,Negative,172,43
13 September ko jab Panjub assembly ne Perviz Musharaf ke donon uhde apne pas rakhne ke bare mein qarardad pass ki to ugle chand roz mein wazir e azam Shaukat Azizne waze  tor par kha ke sadar ka wardi mein rehna MM ke sath kiye gaye muhaide ki khilaf warzi nahi,Negative,211,52
" Dosri taraf awam ki halat ye hai ke un ke mun se roti ka akhiri niwala bhi chena ja raha hai, log berozgari aur bhook ke hathon khud kushi karne par majbor hain",Negative,128,34
 Insaf ki farhami ki sorat e haal ye hai ke koi jaiz kaam bhi rishwat ke bagher hone ka tasawor bhi khatam ho chukka hai,Negative,95,26
 Mulik ka khazana bhara hoa hai lakin is ke samrat awam tak nahi phonche,Negative,58,15
 Awam ko is bhare hoye khgazane se kiya matlab jo un se do waqat ki roti bhi chen le,Negative,65,20
Sabiq Wazir e Azam Shaukat Azizke dor e hukumat mein  cheeni  ke bad tareen bhoran paida howa,Negative,75,19
"  Cheeni i ki qemat 20 rupe se bharh kar 40 rupe tak ja phonchi, Wazir e Azam samet hukumati aehalkar  cheeni  ki market mein farhami par israr karte rahe aur awam ko indiya dete rahe ke wo chini utility store se khariden",Negative,176,46
 Mulik mein aese stores kitne hain?Awam ki bhari aksariyat aam dokanon se cheeni karedne pay majboor thi aur jin elaqon mein sarkari store the bhi to awam ko waha bhi mushkilat ka samna karna para,Negative,161,36
 Utility stores ki chini bhi mili bhaghat se aam dokanon par farokhat hoti rahi aur logon ko mehnghe damon milti rahi aur aj tak mil rahi hai,Negative,114,28
 Utility stores par chini ki qemat asal qemat se derah guna ziyadah thi is baat ko hukumat danista nazar andaz karti rahi,Negative,99,23
 Hukumat ne sugar mil malikan ko qematein kam karne par majbor nahi kiya balke neb ne tehqiqat karana chahi to Sadar Perviz Musharaf ke humum par ise bhi rok deya gaya kyun ke is mein ba asar hukumati ehalkar mulavis the aur Wazirati kursiyon par barjaman the,Negative,212,48
 Un ke khilaf tehqiqat se hukumati dhanche par manfi asrat muratab hone ka andesha tha,Negative,71,16
June 2006 ke akhir mein Pakistan steel mills ki farokhat ke silsile mein Pakistan ki tarikh ka sab se bara maliyati scandle samne aya jis mein Supreme Court ko madakhlat karni pari,Negative,149,32
" Sirf ye hi nahi KESC, PTCL ki nijkari, black cab, tracketer zarinalit, crislar aur railway coachon ke scandles ki baz ghasht bhi pore mulik mein suna di",Negative,126,28
" Commission aur kickback ka dor Dora raha, quomi assase koriyon ke mol farokhat keye gaye",Negative,74,16
 Supreme Court ke 9 arkan par mushtamil full bench ne Pakistan steel mills ki nijkari ko kaladam qarar de deya,Negative,90,21
 Is tarha 8 saal mein mukamal hone wale sab se bare sanati unit ko aik ghante ki karwai mein farikhat kar deya gaya,Negative,92,24
23 August 2006 ko  Wazir e Azam Shaukat Aziz ke khilaf tehrik e adam etimad jam karai gayi,Negative,72,19
 Is notice mein Wazir e Azam ke khilaf 30 nukat par mushtamil charge sheet tayar ki gayi thi aur jis par opposition ke kam o besh tamam arkan ke dastakhat the,Negative,127,32
 Charge sheet ein kaha gaya tha ke Wazir e Azam Pakistan steel mills ki privatization mein aain mein deye gaye mandate aur privatization ke qawanin ki khilaf warzi ke zimedar hain,Negative,148,32
 Is notice mein 2005 mein stock market corruption  karne ke zimedar brockers ke khilaf karwai na karne ka zimedar bhi Wazir e Azam ko theraya gaya,Negative,119,28
" Chini, semint, gandum, railway arazi scandal samit degar bezabtagiyon ki zimedari bhi Wazir e Azam par dal de gayi",Negative,96,20
27 August 2006 ko ray shumari hoi jis ke natije mein tehrik e adam etemad nakam ho gayi,Negative,70,18
  Apne khilaf tehrik e adam etemad nakam hone ke bad se le ka raj tak Wazir e Azam Shaukat Aziz gahe bagahe aur phele se ziyadah shadomad ke sath awam ko adaad o shumar ki bhol bholaiyon mein masrof rakhe hoye hain aur zarebubadla ke zakhair ki khushkhabriyan sunane ka fariza anjam de rahe hain,Negative,239,57
 1939 mein jab Fazal ul Haq ne muslim league party ki policy par amal peyra na hote hue defense council ki rukniyat qabool kar li aur bad mein mustafi hone se inkaar kar diya to us mauqey par Hussain Shaheed Suhrawardy aur Khuwaja Nazim Uddin ne unke khilaf aik mahaz banaya tha,Negative,226,53
" 16 August 1946 ko jab Muslim League ne “ Yom e rast iqdaam ” manaya to hindoun ne Calcutta mein musalmano ke khoon se holi kheli, is mauqey par bahesiyat wazeer e aala apne tadbeer se fasadaat ki aag ko ziyada bharakne nahi diya",Negative,185,45
Is mauqiff par Quaid e Azam se un ke ikhtelafat itne barhe ke unho ne Hindustan mein sakonat ikhteyar kar li aur kuch arsey bad 1950 mein Pakistan aa gaey,Negative,125,30
 Lekin 11 maah bad dono parties ke darmiyan photo parh jane se jab bohran paida hua to Hussain Shaheed Suhrawardy mustafee ho gaye aur assembly mein hazb e ikhtelaf ka kirdar adaa karne lage,Negative,156,35
 Hussain Shaheed Suhrawardy ne 5 December 1963 ko marshal law ke zehni sadmey se wafaat paai aur Dhaka mein madfan hue,Negative,97,22
in per ilzam hai kay woh lord godrey white ki beti seeta white ki beti kay walid hai jab kay Imran Khan hamesha say iss ilzam ki tarwed karte aye hain,Negative,120,31
 Imran Khan ka kehna tha kay woh apni masrof zindagi ki wajah say inhein waqt nahi dey patey thay,Negative,78,20
3 November 2007 ko Pervez Musharraf kay emergence  kay nafaz kay alan kay baad app ko Nazar band karne ki koshish  ki gai ta hum  app police ko jul dey kar farar hone mein kamiyab hogaye,Negative,148,39
 Iss say phele woh 12 May ko Chief Justice of Pakistan Justice Muhammad Iftikhar Chaudhry ki really per Karachi mein hone wali fairing aur iss nateje mein hone wali halakato ka ilzam Muttahida Qaumi Movement per laga chukey thay,Negative,189,40
Imran khan nay  kaha kay in ki zindagi aur Karachi mein tehrek-e-Insaf kay karkun ki zindagi khatra lahaq hai khun kay Britannia hukumat  nay Muttahida Qaumi Movement  kay London mein muqeem quaid Altaf Hussain kay  khalaf  qadam nahi uthaya jis say ye log shair  ho kar tashadut  ki karwai kar saktey hain,Negative,248,59
Interview kay zariye awam ki nigha mein rahey hain ta hum  mubasireen ka kehna hai kay in kay pass khatir khuwah vote bank aur street power moujud nahi aur ayinda intakhabat mein bhi in kay kamiyabi honey ka imkan kuch zada nahi hai,Negative,189,44
1977 ke hungama khaiz daur aur bilkhusoos Zulfiqar Ali Bhutto ki phansi ke bad wo khamoshi aur maslehat ka shikaar dikhaai diye,Negative,106,22
 General Zia Ul Haq ke taweel Marshal Law mein wo apna koi mustaqil siyasi raasta na chunn sake,Negative,77,19
 General Zia Ul Haq ke iqtedar ke khatmey ne in ki siyasi chupp ka roza torh diya aur wo batadreej siyasi taur par mutehrik hote gae,Negative,106,27
"Mohtarma Benazir Bhutto ke pehle daur e hukomat mein islami nazariyati council ke chairman bane, 1993 ke election se pehle wo Mohtarma Benazir Bhutto ke sathiyon mein shumar hone lage the, afsoos ke in ki zindagi ne wafa na ki, wagarna shayad wo 1993 ke bad dobara koi hukomati auhda paa lete",Negative,241,52
 19 March 1994 ko is hasht pehlo shakhsiyat ne daarfani se kooch kia,Negative,55,14
"Maulana Kausar Niazi… Mianwali ke mardam khaiz khittey se talluq rakhte the, jahan ki Niazi Baradari ke naamwar afraad maslan General A K Niazi, Maulana Abdul Sattar Khan Niazi aur Imraan Khan Niazi ki shohrat mein koi kalaam nahi, lekin yeh sab he pur josh log apni zindagi ke mukhtalif adwaar mein shadeed tanqeed ka nishana bhi bane",Negative,278,58
" Kausar Niazi… bunyadi taur par mazhabi class ne in ke is jurm ko kabhi muaaf nahi kiya aur wo hamesha right baazo ka khaas nishana bane rahe, is shadeed nafrat ne in ke urooj ka raasta rook diya",Negative,157,39
 Dosri taraf peoples party ke bohat se log bhi inhe hamesha rujat pasand mulla samajhte rahe,Negative,76,17
 Peoples party ke bohat se logon ne inhe apni saffon mein hamesha shukk ki nazar se dekha,Negative,72,18
" Maulana Kausar Niazi hamari siyasi tareekh ke wo aadmi the, jinho ne mehaz apni salahiyat aur mehnat se aik maqam banaya magar wo zaati hesiyat mein khatir khuwa awami maqboliyat hasil na kar sake",Negative,163,35
" Kuch halqon mein in ke barey mein paae jane wale tassub, nafrat aur hassad ne in ke siyasi qad, shairana maqam aur ilmi rutbey ke hawale se dewarein khari kar den, wagarna aaj shayad wo shiddat pasandon ke khilaaf aitedaal pasand mazhabi quwwaton ke fikri rehnuma hote aur liberal powers ke liye aik ideal mazhabi rehnuma… magar taqdeer ke faisley alag he hote hain",Negative,302,65
" Saadgi aur kifayat shoaari sari umar in ka shuaar raha, lekin siyasi aur qaumi kamon mein apna paisa be-dareegh kharsh kiya",Negative,103,22
 Seth chotani ko angrezon ne apni resha dawaniyon aur sarkari aehkamat ke zariye dewaliya kar diya aur wo is sadmey se is daarfani se kooch kar gaey,Negative,121,28
" Inho ne liyari ke logon ko basane ke liye 12 villages basane ka mansooba pesh kiya aur 1 village namone ke taur par tameer karne ke liye apni janib se 1 lakh 75 hazar rupey ki raqam pesh ki, lekin baldiya is se istefada na kar saki",Negative,185,48
 Angrezon ne apni makhsoos hikmat e amli ke tehat Sindh ko Bombay ke sath mila diya tha,Negative,70,18
 Chon ke is tarha baaz ilaqon mein hindoun ki aksariyat ho gait hi aur phir Bombay ke Hindustan ke musalmano ke mafadat ko sakht nuqsanaat pohchaya karte the,Negative,129,29
 Magar herat ki baat yeh hai ke us party ke dono air karda rehnuma yani sir Abdullah haroon aur sir shanawaz Bhutto apni apni nishast par shikast se do chaar ho gaey the,Negative,136,34
" Sir Abdullah haroon ne qarardad e Pakistan ki manzori ke bad Sindh mein tehreek e Pakistan mein bharpor hissa liya, magar bad qismati se Qiyam e Pakistan se qabal he 27 April 1942 ko  Sir Abdullah Haroon wafaat paa gaey",Negative,179,42
"e daawa nahi tareekhi haqiqat hai ke is waqt Pakistan mein jamhuriat ke liye chaaron aamriyaton yani Ayub Khan, Yahya Khan, Zia-ul-Haq aur Parvez Musharraf ke samne seena sapar hone wale Jahangir Badar wahid siyasatdan hai, jinho ne har aamir ko lalkara aur us ke natije mein koron aur qaid-o-band ki saubatein bardasht ki",Negative,269,54
 Amir Yahya Khan ki banai hui Fauji adalat ne 1970 mein Jahangir Badar ko aik saal qaid ba-mushaqqat ki saza di jo bad naam zamana Shahpur jail mein guzari,Negative,126,30
1977-78 mein amir waqt general Zia-ul-haq ne is farzand jamhuriat ko aik saal qaid sakht koron ki saza sunai,Negative,90,19
 Coat lakhpat jail mein qaid ke ye din guzre aur koren Zulfiqar Ali Bhutto Shaheed ke liye aziyat ka baiys banae gae,Negative,94,23
 Is karb-o-aziyat ka izhaar unho ne aik kate phate kaghaz par ye pegham bhej kar kiya,Negative,69,17
"1978 mein aik aur fauji adalat sajai gai aur farzand jamhoriyat ke seene par aik saal qaid aur jurmane ke tamghe lagae gae, lekin aamriyat ki afriyat ko abhi tak sukoon nasib nahi hua tha",Negative,153,35
" Us ne jamhoriyat ke khilaf awaz buland karne wale is azeem farzand ko Lahore ke Shahi Qiley ke aqoobat khane, Central jail Mianwali aur Gujranwala jail mein muqeed rakha, jahan is par musibaton, aziyaton aur mazalim ke paharh torh diye gae, lekin is bandae-hur ke paae istaqlaalmein junbish na hui",Negative,248,51
1984 mein jaali refrendam ke dauran aik baar phir giraftar hue aur April 1985 tak jail mein rahe,Negative,79,18
 Zia-ul-haq ki aamriyat ka pora daur is farzand jamhoriyat par karb,Negative,56,12
"2001 mein Parvez Musharraf ki aamriyat ke afriyat ne farzand jamhoriyat ke samne mou phara, daraya, dhamkaya, mukhtalif bahanon se rah-e-rast se hatane ki koshish ki",Negative,140,26
 Musharraf aamriyat ne jaali aur be-bunyaad muqaddamaat bana kar unhe jail mein daal diya,Negative,75,15
Bad-azan Musharraf ka naam apni pori koshish aur riyasati wasaiyl ke bharpoor istamal ke bawajood jhot ke is palandey mein haqeeqat ka koi rang na bhar saka,Negative,130,27
 Sadar ke is amar ke khilaf Quomi assembly ke spaker Ghohar Ayoub ne Supreme Court mein rit kar di,Negative,79,20
 Ghulam Ishaq Khan jabri retirement ke bad Peshwar mein gosh nashen ho gaye ow do saal musalsal bemar rahe,Negative,87,20
 Marne se 3 mah qabal bemari shidad ikhteyar kar gayi aur wo koma mein chale gaye,Negative,65,17
27 October 2006 baroz juma ko subha sawa 11 baje Peshawar mein inteqal kar gaye marhom ki umar 91 baras thi,Negative,87,21
"mjhe yeh bilkul achi lagi, aisi hi mili hai jesi is picture mein dikhai gai hai.. iski stitching kafi achi hui hai aur embroidery b achi lgti hai iske bottom pe. size b bilkul sahi aya hai aur mjhe is se koi issues nahi hain na kapre ki quality se na hi embroidery aur size se.. main bilkul mutmaeen hoon",Negative,245,60
"Colours wagera tou sahee hain, lekin material who nai hai jo bataya gaya tha. Likha hua cotton hai aur material jersey/banyan wali deliver hui hai aur itna pasand nai aaya lekin, overall, item sahee hai, istemal mein bhee atee hai",Negative,191,40
bht buri service hai apki bachon waly size main bhji hain ap ny shlwar ek ma ny shrugs order kiye unka stuff b ganda or size unka b chotaa tha i hate your service,Negative,129,34
"kaafi mukhtalif material istemal kia hai ismein, yeh viscose, cotton aur fleece ki tarha naheen hai, thora patla hai, lekin dikhne mein wonderful. Free size hai aur fitting bhee perfect, bara kamm dekhne ko milta hai aisa. Aur black colour ki tou baat he alag hai, saray colours kay sath chaljye, saray dresses kay sath chaljaye aur quality per etimad hai. Khush kardia Daraz ne
",Negative,315,65
Low quality thay kaafi. Matlab itnay paison mein meine yehi cheez expect kari thi. Wese comfortable hai raat mein aapko konn dekhta hai islie mein yeh mangwaye us hisaab se sai thay ye kaam chalau,Negative,162,35
"Yar maine ye 4 mangwaye thay laken sabke sizes bhi alag thay, quality bilkul bhi achi nahi thi. Mujhe is price mein market se bhi is se achi cheez mil jaati kyunke iska stuff bohot hi koi sasti quality ka hai or stitching bhi pehli bar pehnne mein saari bahar agayi.
",Negative,217,51
Es dress k price bhut increased hui hein jub k 1299 thay phaly thay.. price plz kum karein..,Negative,75,18
Is per one printed palazzo mention ha but ap k Daraz.pk k page per two2 printed palazzo mention han is ley me ne order kia tha per nikla srf one PAC This is not fear,Negative,131,35
Mn ne red shrt ordar ki thi mujhy pink mn mili or us ki back side mn tuk laga hai????,Negative,66,20
Main ne ye 2 kharidi thi bazar se 50 ki aik aur takreeban 2 saal chali phir gum gai lekin daraz pe bohot ziada qeemat hai thats y ratin it low????,Negative,116,31
"bilkul hee kachra kisam ka necklace tha yay , halka sa paseena anay k baad is ka color hee ur gya pura ,biklul hee na kabil ay istamaal ban gya yay , isay utha k kachray may paink dia mainay to ,bilkul hee baykaar tareen cheez hai yay.",Negative,188,48
"Yeh ring website pe tou bari pyari lagrahee hai lekin asal mein itnee khaas nai hai. Ispe uper jo zirconum laga hai who acha hai,lekin band patla sa hai aur itna acha nai lagraha looks mein. Goft tou dedia hai aur unhoun ne koi shikayat nai kee, lekin mera dil khud nai maan raha isko
",Negative,231,55
Fuzool tareen looterey hain ye log aaainda plz daraz se shopping mat karain,Negative,63,13
boht bekar material hy jitney paise liye us hisab sy local material hy,Negative,58,13
" Umdah kahani, mauseeqi aur kirdar nigari ke bawajood film box office par na kamiyab ho gai",Negative,75,17
 Tota kahani aur manchale ka sauda mein wo tasoof ki tarha maeyl nazar aae aur is baat ko le kar un par khasi tanqeed ki gae,Negative,98,27
Jigar ki rasoli ki wajah se 7 september 2004 ke roz in ka inteqaal hua,Negative,56,15
 Unho ne apne pasmandigaan mein ek bewah Bano qudsiya aur teen bete chore hai,Negative,63,15
"Ashfaq Ahmed ne apne kaam ke hawale se jahan dunya bhar se daad sameti, wahe ek makhsoos halqe ki taraf se in par khasi tanqeed bhi hui",Negative,109,27
9 March 1951 mein aap ko Rawalpindi sazish case mein muaawnat ke ilzaam mein hukoomat waqt ne giraftar kar liya,Negative,92,20
" Ap ne 4 saal Sargodha, Sahiwal, Hyderabad aur Karachi ki Jail mein guzare",Negative,61,14
Faiz Ahmed Faiz ka inteqal 20 November 1984 ko Lahore mein hua,Negative,51,12
" Saghar Siddiqui ne Hafiz jalandahri ke tarane se phele Pakistan ka Qomi tarana likha, Kashmirk haseen wadiyon mein filmaya aur apni hi awaz mein gaya aur Regent Cinema mein sab se phele dekhaya gaya tarane ke bol the “ Salam Aey Quaid e Azam” hukumat ne is tarane ko pass na kiya",Negative,228,53
1952 mein aik charsi aur afyuni photographer Hafiz Qandhri se Saghar Siddiqui ki dosti ho gai aur yaha se Saghar ki zidagi mein nashe ka agaz howa,Negative,120,27
 Wasail ki kami aur doston ke adam tawan ki wajah se sawa 5 rupe mein Jilani Niyazi ko farokht kar deya,Negative,82,22
 “kiya hai hum ne sabar humen ayoob mila” se mutasir ho kar apne pas bolaya magar un ki ana ne gawara na kiya ke koi bheek dene ke liye bolaye aur main chala jayon,Negative,129,35
 Sadar e Pakistan ke pas Jane ke bajaye  cigaratte ki dibi utha kar faqt ye sher likh kar bhejh deya,Negative,79,22
Sakth sardi mein bhi Saghar ke pas koi garam kapra na tha ke sardi se bach sake wo raat aik tanoor par sote kyun ke nan bai jab apna kaam khatam kar ke jata tab bhi tandoor garam rehta tha,Negative,149,40
 Ye halat dekh kar Dr Abdul Rehman ne aik razai Saghar Siddiqui ko di ta ke sardi se mehfooz reh sakein jab Saghar razai uthaye ja rahe the ke raste mein aik faqeer sardi se kanp raha tha Saghar razai us ko de di aur khud hasb e adat sabar aur qanayat par aktefa kiya,Negative,212,56
 Saghar Siddiqui ko Meer Taqi Meer ke bad dard ka safir kehna beja na ho ga,Negative,59,17
" Taqseem Hind ke bad Saghar Siddiqui sher likhta tha, sher pharhta tha, sher khata tha aur sher hi peta tha",Negative,87,21
 Wo tamam umar adbi ajaradari ka rona rota raha magar us ka koi pursan e hal na tha,Negative,65,19
" 5, 5-rupe balke 4, 4 ane ke uwaz apni ghazalein beach kar apni zindagi ki gari ko chalata raha",Negative,76,20
 Logon ki be inteha dad hasil karne ke bawajud adab ke thekedaron ke zere atab rehene wala Saghar Siddiqui 19 July 1974 ko khamoshi ke sath shehar e khamoshan Ahata e Sheikhan nazd Surriya Azeem Waqaf Hospital Bahawalpur road qabrustan Meyani Sahab Lahore mein dafan ho gaya,Negative,227,48
"8 March kyun manaya jata hai? Darasal almi yom e khawateen ke paas e manzar se mutaliq bataya jata hai ke America ke shehar New York mein khawateen (women) ne apni takhuwa ke masail par ahtejaj kiya, jise ghur sawar daston ke zarye sakhti se kuchal deya gaya",Negative,211,48
"Is muzahere mein khawateen ne mehgayi, khurak ki qilat aur almi jung ke bais paida hone wale masail par bhi shaded ahtejaj kiya",Negative,105,23
Sadyon porani riwayat itni bazbot hoti hain ke unhein koi riyasati qanon badal nahi sakta,Negative,75,15
Humare mulk ki khawateen hudod o qawanin ke mamle mien imtiazi soloq samet degar mamlat mein insaf ki talib hai,Negative,92,20
"Humare masher ki khawateen wani, Quran se shadi, zabardasti shadi, gherat ke naam par qatal, teen bayak waqat talakon aur wirasat se mehromi jese ghambeer masail ka shikar hai",Negative,147,29
"Zarirat is amar ki hai ke in tamam qawanin par nazar e sani ki jaye jo khawateen ke hoqoq ke tahafuz ki zamanat nahi dete, is ke elawa naye qawanin waza karne ki ashad zarorat hai ta ke Hawwa ki beti apni hurman nasibi ka rona na ro sake",Negative,189,49
Hawwa ki beti azal se zulm aur nainsafi ki chaki mein pisti hali arahi hai,Negative,60,15
"Duniya mien khatoon jahan nazakat ki alamat hai, wahan mazlomiyat ka istaarah bhi hai",Negative,72,14
"Fitrat ka sacha aks hai lekin samaj ki bereham zanjeron mein jakri hoi bhi hia, aala martabe ki haq dar hai magar paon ki joti samjhi jati hai, sarapa rehm o karam hone ki bona par boriyat ka roop hai magar zamana is se larzan bhi hai, sadyon se zulm o sitam ka takhta e mashak hai lekin sabar ka pahar bhi hai",Negative,248,63
Watan e aziz mein khawateen se rawa rakhe jane wale ghair munsifana aur imtiazi sulok ka rawaya qabill e muzamat hai,Negative,96,21
"Ghar janib dari se dekha jaye to mazi mein Pakistan mein insani hoqoq ki sorat e haal qabill e tariff nahi rahi, insani hoqoq ki pamali ki sorat mein khawateen ziyadah mutasir hoein",Negative,149,33
Mulk mein khawateen ko beshumar mashi aur samaji masail ka samna hia,Negative,57,12
Lekin jis kaam ko hangami bunyadon par karne ki zarorat thi wo 1979 mein nafiz keye jane wale hodod o qawanin par nazar e sani bhi thi,Negative,108,27
Hodod o qawanin ke nafaz ke silsile mein baz qanoni peshediyon ki wajah se begunah khawateeen jailon mein band thein,Negative,97,20
Adalat mein jurm sabit hone se phele unhen mushkilat ke chungal se guzarna parta jahan un ki asmat ki chadar barha tar tar hoti,Negative,104,24
Zana biljabar ke case mein khatoon ko zaniya qarar diya jata aur jail ki salakhon ke peche behj deya jata,Negative,86,20
Is ke elawa jagirdarana culture aur khatoon ki kamzor mashrati hesiyat ki wajah se hodod o qawanin ko bator hatyar istemal kiya ja raha tha,Negative,115,25
Zana bijabr ka nishana banne wali khatoon ki ye zimedari thi ke wo zana biljabr ko sabit karne ke leye char (4) mard gawah pesh kare warna use zana bilraza ki mujrim qarar de kar jail behj deya jata jis ke bad masaib ka na khatam hone wala aik silsila shuru ho jata,Negative,213,53
kyun ke khawateen par hone wala tashdud khawateen ki taraqi mein rukawat ka bais banta hai,Negative,75,16
Shehar ki khatoon zehani tashdud ka shikar hai to dehat ki khatoon jismani tashadud ka,Negative,72,15
